"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI1805";"Brasília";"Planaltina";"Grupo 3";"São Gabriel";"1";"138";"contagem de imagem pelo google earth";"jan-21";"4";;;"4";"2";"1";"4";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial, algumas vias sem pavimentação e esgotamento por fossa.";"de 100 a 700"
"NUI1800";"Brasília";"Planaltina";"Grupo 3";"Quadra 19 Setor Norte";"1";"196";"contagem de imagem pelo google earth";"jan-21";"2";;;"4";"3";"3";"4";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial e esgotamento por fossa.";"de 100 a 700"
"NUI1803";"Brasília";"Planaltina";"Grupo 3";"Quadra 08 e 10 Setor Oeste";"1";"141";"contagem de imagem pelo google earth";"jan-21";"2";;;"2";"2";"2";"4";"3";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"3";"Déficit de drenagem pluvial, pavimentação, iluminação pública, energia elétrica e esgotamento por fossa. APA Planalto Central (Zona Urbana)";"de 100 a 700"
"NUI1771";"Brasília";"Luziânia";"Grupo 2";"Jardim Central";"1";"79";"Censo IBGE";"2010";"2";"loteamento que foi sendo invadido aleatoriamente ao longo do tempo, inclusive com invasão de áreas públicas e vias";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"só energia";"de 51 a 99"
"NUI1773";"Brasília";"Luziânia";"Grupo 2";"Parque JK";"1";"3";"Censo IBGE";"2010";"1";"invasão de área pública destinada a praça, equipamento público ou área verde";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"só energia";"até 50"
"NUI1769";"Brasília";"Luziânia";"Grupo 2";"Jardim Umuarama";"1";"223";"Censo IBGE";"2010";"2";"loteamento que foi sendo invadido aleatoriamente ao longo do tempo, inclusive com invasão de áreas públicas e vias";;"4";"2";"2";"2";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"2";;"2";"só energia";"de 100 a 700"
"NUI1770";"Brasília";"Luziânia";"Grupo 2";"Parque Estrela Dalva X";"1";"141";"Censo IBGE";"2010";"2";"loteamento que foi sendo invadido aleatoriamente ao longo do tempo, inclusive com invasão de áreas públicas e vias";;"3";"2";"2";"1";"1";;"0";;;"2";;"1";"-";"1";;"1";;"2";;"2";"só energia em parte";"de 100 a 700"
"NUI1776";"Brasília";"Luziânia";"Grupo 2";"Setor Leste Avenida Contorno";"1";"36";"CADUNICO";"2020";"1";"Invasao de trecho de lotes e avenida";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";"energia, água e asfalto";"até 50"
"NUI1777";"Brasília";"Luziânia";"Grupo 2";"Setor Leste";"1";"6";"Censo IBGE";"2010";"1";"invasão de área pública";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";"energia, água e asfalto";"até 50"
"NUI1774";"Brasília";"Luziânia";"Grupo 2";"Setor Norte Serrinha";"1";"2";"Censo IBGE";"2010";"1";"invasão de área pública destinada a praça, equipamento público ou área verde";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"só energia";"até 50"
"NUI1775";"Brasília";"Luziânia";"Grupo 2";"Entre São Caetano e Parque Estrela Dalva V";"1";"3";"Censo IBGE";"2010";"1";"invasão de área pública destinada a praça, equipamento público ou área verde";;"4";"3";"3";"1";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"energia e água";"até 50"
"NUI1763";"Brasília";"Luziânia";"Grupo 2";"Vila Portuguesa";"1";"515";"Prefeitura Municipal";"2020";"1";;;"4";"3";"3";"2";"1";;"0";"FBDS";"menos de 1%";"2";;"1";"-";"2";;"4";;"2";;"1";;"de 100 a 700"
"NUI1764";"Brasília";"Luziânia";"Grupo 2";"Setor Viegas II";"1";"70";"CADUNICO";"2020";"2";"loteamento da prefeitura";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"2";;"2";;"1";;"1";;"de 51 a 99"
"NUI1761";"Brasília";"Formosa";"Grupo 2";"Setor de Chácaras Abreu";"1";"358";"CADUNICO";"2020";"2";"implantado pelo municipío, poucos moradores com escritura, maioria invasores sem documento";;"4";"1";"3";"1";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";"parte escriturada está crescendo muito";"de 100 a 700"
"NUI1762";"Brasília";"Formosa";"Grupo 2";"Setor Nordeste";"1";"5058";"Censo IBGE";"2010";"2";"loteamentos e invasão / sobreposiçaõ de área por diversos loteamentos";;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"erosão / desabamento em parte do Brocotó";"1";"-";"1";;"2";;"2";;"2";"ZEIS, ZMAD, ZMMD, ZEU. Não existe perímetro para o setor, dentro existe Parque da Colina, que já recebeu escrituras.";"mais que 2.000"
"NUI1767";"Brasília";"Luziânia";"Grupo 2";"Vila Esperança";"1";"279";"Prefeitura Municipal";"2020";"1";"loteamento prefeitura criado como interesse social";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI1768";"Brasília";"Luziânia";"Grupo 2";"Vila São José";"1";"184";"Prefeitura Municipal";"2020";"1";"loteamento prefeitura criado como interesse social";;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI1765";"Brasília";"Luziânia";"Grupo 2";"Alto do Setor Fumal";"1";"104";"Prefeitura Municipal";"2020";"1";;;"4";"3";"2";"2";"1";;"0";;;"2";;"1";"-";"2";;"2";;"2";;"1";;"de 100 a 700"
"NUI1766";"Brasília";"Luziânia";"Grupo 2";"Distrito Industrial de Luziania - DIAL";"1";"315";"Prefeitura Municipal";"2020";"1";"loteamento em terra do gov Goias - não ha interesse do gov goias nem dos ocupantes, prefeitura não pode fazer nada";;"4";"3";"1";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI1755";"Brasília";"Formosa";"Grupo 2";"Distrito Santa Rosa";"1";"250";"prefeitura municipal";"2021";"4";"foi implantado com escrituras, todo ok, porem na pratica os moradores foram ocupando sem respeitar arruamentos, praças, etc desconfigurou o projeto totalmente";;"4";"2";"1";"2";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"1";"agua de poço artesiano, não tem esgoto";"de 100 a 700"
"NUI1756";"Brasília";"Formosa";"Grupo 2";"bairro Pantanal Setor de Chácaras Sul";"em processo de regularização";"252";"prefeitura municipal";"2021";"2";;;"4";"3";"3";"1";"1";;"0";;;"2";;"1";"-";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI1753";"Brasília";"Formosa";"Grupo 2";"Distrito do Bezerra";"1";"200";"prefeitura municipal";"2021";"4";"parte não tem escritura e parte tem, que está crescendo com comercios de grande porte";;"4";"1";"1";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";"agua de poço artesiano, não tem esgoto. APP de nascente.";"de 100 a 700"
"NUI1754";"Brasília";"Formosa";"Grupo 2";"Distrito JK";"1";"130";"prefeitura municipal";"2021";"4";"nenhuma escritura";;"4";"2";"1";"2";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"1";"agua de poço artesiano, não tem esgoto";"de 100 a 700"
"NUI1759";"Brasília";"Formosa";"Grupo 2";"Bairro São Vicente / Vila Vicentina / Formosinha";"1";"213";"Censo IBGE";"2010";"2";;;"4";"2";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"2";;"1";;"1";"igual Setor de Chacaras Sul e Setor de Chacaras Abreu - maior bairro de Formosa";"de 100 a 700"
"NUI1760";"Brasília";"Formosa";"Grupo 2";"Setor de Chácaras Sul";"1";"1376";"Censo IBGE";"2010";"2";"implantado pelo municipío, poucos moradores com escritura, maioria invasores sem documento";;"4";"1";"3";"1";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";"parte escriturada está crescendo muito";"de 701 a 2.000"
"NUI1757";"Brasília";"Formosa";"Grupo 2";"Parque Lago";"1";"540";"prefeitura municipal";"2021";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"1";"-";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI1758";"Brasília";"Formosa";"Grupo 2";"Bairro São Benedito / Vila Beneditina";"1";"495";"Censo IBGE";"2010";"3";;;"4";"3";"3";"1";"1";;"0";;;"2";;"1";"-";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI1747";"Brasília";"Cidade Ocidental";"Grupo 3";"Parque Nápolis";"3 Plano Diretor Municipal";"98";"CADUNICO";"2020";"2";;;"5";"2";"2";"1";"1";;"0";;;"2";;"1";"-";"1";;"2";;"1";;"1";;"de 51 a 99"
"NUI1748";"Brasília";"Cidade Ocidental";"Grupo 3";"Jardim das Oliveiras";"3 Plano Diretor Municipal";"23";"Censo IBGE";"2010";"2";;;"5";"2";"2";"1";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI1745";"Brasília";"Cabeceiras";"Grupo 4";"Setor Enes Machado";"1";"400";"estimativa do técnico da prefeitura";"2021";"2";;;"4";"3";"2";"1";"1";;"0";;;"3";"Existia um lixão nas proximidades, já foi removido, porém não há acompanhamento sobre contaminação do solo";"1";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI1746";"Brasília";"Cidade Ocidental";"Grupo 3";"Parque Araguari";"3 Plano Diretor Municipal";"61";"Censo IBGE";"2010";"2";;;"5";"2";"2";"1";"1";;"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";;"2";;"1";;"1";;"de 51 a 99"
"NUI1751";"Brasília";"Cocalzinho de Goiás";"Grupo 4";"Cidade de Deus";"1";"358";"CADUNICO";"2020";"2";;;"4";"3";"2";"4";"3";;"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit drenagem pluvial e pavimentação. Esgotamento por fossa.";"de 100 a 700"
"NUI1752";"Brasília";"Cocalzinho de Goiás";"Grupo 4";"Bairro Edilândia III";"1";"55";"Prefeitura Municipal";"jan-21";"4";"e 2";;"4";"3";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit drenagem pluvial. Algumas ruas sem pavimentação. Esgotamento por fossa.";"de 51 a 99"
"NUI1749";"Brasília";"Cidade Ocidental";"Grupo 3";"Comunidade quilombola Mesquita";"3 Plano Diretor Municipal";"46";"Censo IBGE";"2010";"6";;;"4";"3";"1";"2";"1";;"1";"FBDS";;"2";;"1";"-";"2";;"3";;"1";;"2";;"até 50"
