"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI0689";"Belo Horizonte";"Esmeraldas";"Grupo 3";"Vivendas Barbosa";"3.PMRF";"30";"PMRF";"2010";"2";;;"4";"2";"3";"2";"5";;"1";"FBDS";;"3";"Apresenta alto risco à vida.";"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0680";"Belo Horizonte";"Esmeraldas";"Grupo 3";"Quintas São José";"3.PMRF";"450";"PMRF";"2010";"2";;;"4";"2";"3";"2";"1";;"1";"FBDS";;"3";"Apresenta médio risco à vida.";"1";"-";"2";;"1";;"2";;"2";;"de 100 a 700"
"NUI0691";"Belo Horizonte";"Esmeraldas";"Grupo 3";"São Francisco de Assis";"3.PMRF";"772";"PMRF";"2010";"2";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"Apresenta alto risco à vida.";"1";"-";"2";;"1";;"1";;"2";;"de 701 a 2.000"
"NUI0690";"Belo Horizonte";"Esmeraldas";"Grupo 3";"Recanto da Mata";"3.PMRF";"75";"PMRF";"2010";"2";;;"4";"1";"2";"3";"1";;"1";"FBDS";;"2";"Apresenta alto risco à vida.";"1";"-";"2";;"1";;"1";;"2";"Inserida na Zona Especial de Regularizaçã o Fundiária e Zona Residencial 2.";"de 51 a 99"
"NUI0677";"Belo Horizonte";"Esmeraldas";"Grupo 3";"Tijuco";"3.PMRF";"270";"PMRF";"2010";"4";;;"4";"2";"3";"2";"5";;"1";"FBDS";;"3";"Apresenta médio risco à vida.";"1";"-";"2";;"1";;"1";;"2";;"de 100 a 700"
"NUI0684";"Belo Horizonte";"Esmeraldas";"Grupo 3";"Mediterrâneo";"3.PMRF";"54";"PMRF";"2010";"2";;;"4";"3";"3";"2";"5";;"1";"PMRF";"Pesquisa de Campo";"3";"Apresenta alto risco à vida.";"1";"-";"1";;"1";;"4";;"2";;"de 51 a 99"
"NUI0679";"Belo Horizonte";"Esmeraldas";"Grupo 3";"Vale das Esmeraldas III";"3.PMRF";"130";"PMRF";"2010";"2";;;"4";"2";"3";"2";"5";;"1";"FBDS";;"3";"Apresenta médio risco à vida.";"1";"-";"2";;"1";;"1";;"2";;"de 100 a 700"
"NUI0678";"Belo Horizonte";"Esmeraldas";"Grupo 3";"Vale das Esmeraldas II";"3.PMRF";"154";"PMRF";"2010";"2";;;"4";"2";"3";"2";"5";;"1";"FBDS";;"3";"Apresenta médio risco à vida.";"1";"-";"2";;"1";;"1";;"2";;"de 100 a 700"
"NUI0124";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova dos Milionários";"1";"183";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0207";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Jardim Filadélfia (Buraco de Cobra)";"1";"958";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"2";;"2";;"1";;"2";;"de 701 a 2.000"
"NUI0130";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Lorena";"1";"24";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de escorregamento";"2";"-";"2";;"4";;"1";;"1";;"até 50"
"NUI0123";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Formosa";"1";"480";"CADUNICO";"2020";"1";;;"4";"3";"3";"1";"1";;"1";"PBH";"Pesquisa de Campo";"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0120";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Senhor dos Passos (Buraco Quente)";"1";"980";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento";"2";"-";"2";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0121";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Sport Club (Cidade Industrial / Virgínia / Esporte)";"1";"375";"IBGE - Censo 2010";"dez-14";"1";;;"4";"4";"3";"1";"1";;"1";"FBDS";;"3";"Risco de contaminação do lençol freático, Risco inundações";"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0125";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Trinta e Um de Março (Cicobe)";"1";"566";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático, Risco de escorregamento";"2";"-";"2";;"2";;"1";;"2";;"de 100 a 700"
"NUI0119";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São Francisco das Chagas (Peru)";"1";"269";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de erosão e assoreamento, Risco de escorregamento";"4";"2";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI0211";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Castanheira (Jatobá III)";"1";"708";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"2";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI0212";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Jatobá (Vila Maria / Jatobá IV)";"1";"1191";"IBGE - Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"1";;"0";"FBDS";"menos de 1%";"2";;"2";"-";"2";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI0209";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Santa Rita (Jatobá I)";"1";"852";"IBGE - Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de erosão e assoreamento, Risco de escorregamento";"2";"-";"2";;"2";;"1";;"2";;"de 701 a 2.000"
"NUI0210";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Pinho (Jatobá II)";"1";"2488";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"2";;"2";;"1";;"2";;"mais que 2.000"
"NUI0128";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Coqueiral (Vila da Paz / Pé de Vento)";"1";"498";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"2";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0129";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Delta (João Pinheiro)";"1";"363";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI0126";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Maloca (Vila Anel Rodoviário / Vila Aldeia)";"1";"205";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de erosão e assoreamento";"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0127";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Califórnia (Sovaco das Cobras)";"1";"977";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"2";;"2";;"2";;"2";;"de 701 a 2.000"
"NUI0154";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São Jorge II (Cascalho)";"1";"835";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"1";"2";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0132";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Alta Tensão (Bairro das Indústrias)";"1";"124";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"4";;"4";;"2";;"2";;"de 100 a 700"
"NUI0152";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Santa Sofia";"1";"964";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"1";"2";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0153";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São Jorge I (São Jorge / Rua Bento)";"1";"584";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"2";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0131";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Marmiteiros (São Vicente)";"1";"262";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de escorregamento";"3";"1";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0208";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Esperança";"1";"625";"IBGE - Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"3";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"1";"2";;"2";;"1";;"2";;"de 100 a 700"
"NUI0149";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Leonina";"1";"1131";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"1";"2";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0150";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova Gameleira I";"1";"285";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"PBH";"Pesquisa de Campo";"3";"Risco de erosão e assoreamento";"2";"-";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI0162";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Custodinha (Imperial)";"1";"105";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"2";;"4";;"2";;"1";;"de 100 a 700"
"NUI0155";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São Jorge III (Lixão)";"1";"893";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"2";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"1";"2";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0160";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova Gameleira II";"1";"522";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações";"2";"-";"2";;"2";;"1";;"1";;"de 100 a 700"
"NUI0161";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova Cachoeirinha II";"1";"49";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de erosão e assoreamento, Risco de escorregamento";"4";"1";"3";;"4";;"1";;"2";;"até 50"
"NUI0158";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Vista Alegre (Nova Cintra)";"1";"4203";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"2";;"2";;"1";;"2";;"mais que 2.000"
"NUI0151";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova Gameleira III (Nova Gameleira; Vila Oeste / Nova Gameleira;Vila Oeste /Salesiano)";"1";"41";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"2";;"4";;"1";;"2";;"até 50"
"NUI0156";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Ventosa (Cercadinho)";"1";"2238";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"0";;;"3";"Risco associado a escavações, Risco de erosão e assoreamento";"2";"-";"2";;"4";;"2";;"2";;"mais que 2.000"
"NUI0157";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova Paraíso (Vila Dona Geralda)";"1";"219";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"0";;;"2";;"2";"-";"2";;"4";;"2";;"1";;"de 100 a 700"
"NUI0095";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Tiradentes (Concórdia)";"1";"511";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI0096";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Três Marias";"1";"299";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"1";"3";;"4";;"2";;"1";;"de 100 a 700"
"NUI0093";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Brasília (Presidente Vargas / São Benedito)";"1";"532";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"4";"2";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI0094";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila São Paulo (Praça da Associação)";"1";"625";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"2";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"2";;"1";;"2";;"de 100 a 700"
"NUI0205";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Capitão Eduardo";"1";"912";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"3";;;"4";"2";"3";"1";"1";;"1";"PBH";"Pesquisa de Campo";"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento";"2";"-";"2";;"2";;"1";;"2";;"de 701 a 2.000"
"NUI0206";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Paulo VI";"1";"1044";"IBGE - Censo 2010";"dez-14";"3";;;"4";"2";"3";"1";"1";;"1";"PBH";"Pesquisa de Campo";"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento";"4";"2";"2";;"2";;"1";;"2";;"de 701 a 2.000"
"NUI0088";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São Vicente (Buraco Quente)";"1";"167";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"4";;"4";;"3";;"2";;"de 100 a 700"
"NUI0089";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila União (Ponta Porã)";"1";"292";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"4";;"4";;"2";;"2";;"de 100 a 700"
"NUI0097";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São Sebastião (Universitários)";"1";"109";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"3";;"4";;"2";;"1";;"de 100 a 700"
"NUI0098";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila de Sá";"1";"309";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"5";"3";"1";"1";;"0";;;"2";;"2";"-";"2";;"1";;"2";;"2";;"de 100 a 700"
"NUI0103";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Vera Cruz I (Vera Cruz)";"1";"110";"URBEL - Contagem através de fotointerpretação";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";"FBDS";"menos de 1%";"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"1";"1";;"4";;"1";;"2";;"de 100 a 700"
"NUI0104";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Grotinha";"1";"147";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento";"3";"2";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0101";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Maria (Gorduras)";"1";"1802";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento";"4";"2";"2";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI0092";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova Cachoeirinha IV (Bananal)";"1";"179";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações";"2";"-";"4";;"4";;"2";;"2";;"de 100 a 700"
"NUI0099";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila do Pombal";"1";"43";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"2";;"4";;"2";;"1";;"até 50"
"NUI0100";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Ipiranga (Caixa D'Água)";"1";"67";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"3";;"4";;"1";;"1";;"de 51 a 99"
"NUI0105";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila da Paz (Coqueiros)";"1";"189";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"2";;"4";;"2";;"1";;"de 100 a 700"
"NUI0106";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"São Dimas (São Gabriel / Vila Bangu)";"1";"75";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações";"4";"1";"2";;"4";;"3";;"2";;"de 51 a 99"
"NUI0112";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Piratininga";"1";"446";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"2";"-";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI0113";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Tirol";"1";"77";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"2";;"4";;"2";;"2";;"de 51 a 99"
"NUI0109";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Mirtes";"1";"86";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco inundações";"2";"-";"3";;"2";;"2";;"1";;"de 51 a 99"
"NUI0102";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Antonio Ribeiro de Abreu";"1";"177";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"5";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco inundações";"4";"1";"2";;"3";;"2";;"2";;"de 100 a 700"
"NUI0107";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Andiroba";"1";"266";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"2";"-";"2";;"4";;"1";;"2";;"de 100 a 700"
"NUI0108";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Horto Florestal";"1";"48";"URBEL - Contagem através de fotointerpretação";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações";"3";"1";"2";;"4";;"2";;"2";;"até 50"
"NUI0117";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Puc";"1";"29";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco de contaminação do lençol freático";"2";"-";"2";;"4";;"1";;"1";;"até 50"
"NUI0118";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Maravilha (Maravilha I)";"1";"22";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"1";;"2";;"1";;"1";;"até 50"
"NUI0122";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Antena";"1";"527";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"0";;;"3";"Risco associado a escavações, Risco de erosão e assoreamento, Risco de escorregamento";"4";"1";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0116";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Oeste";"1";"452";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"1";"2";;"4";;"2";;"1";;"de 100 a 700"
"NUI0110";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Morro dos Macacos";"1";"116";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"2";;"4";;"2";;"1";;"de 100 a 700"
"NUI0111";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Marieta I (Olaria)";"1";"277";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"2";"2";;"4";;"1";;"2";;"de 100 a 700"
"NUI0114";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Bernadete (Matinha)";"1";"355";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"5";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco de erosão e assoreamento, Risco de escorregamento,";"4";"2";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0115";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nova Cachoeirinha I";"1";"710";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de erosão e assoreamento, Risco de escorregamento";"2";"-";"3";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0037";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Suzana II";"1";"15";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações";"2";"-";"4";;"4";;"4";;"1";;"até 50"
"NUI0038";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Bispo de Maura (Vila São Francisco de Assis)";"1";"169";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco de contaminação do lençol freático";"2";"-";"3";;"4";;"1";;"2";;"de 100 a 700"
"NUI0036";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Satélite";"1";"56";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"2";"-";"3";;"4";;"2";;"2";;"de 51 a 99"
"NUI0201";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Conjunto Serra Verde (Serra Verde II)";"1";"84";"IBGE - Censo 2010";"dez-14";"3";;;"4";"3";"3";"1";"1";;"0";;;"3";"Risco associado a escavações";"2";"-";"2";;"1";;"1";;"1";;"de 51 a 99"
"NUI0031";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Santa Mônica (Mãe dos Pobres)";"1";"685";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco de contaminação do lençol freático, Risco inundações";"2";"-";"2";;"4";;"2";;"2";;"de 100 a 700"
"NUI0032";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila São João Batista";"1";"773";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"2";"-";"2";;"4";;"1";;"2";;"de 701 a 2.000"
"NUI0029";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Nossa Senhora Aparecida";"1";"566";"IBGE - Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático";"4";"2";"3";;"4";;"2";;"2";;"de 100 a 700"
"NUI0030";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Nova América";"1";"38";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"2";"-";"3";;"4";;"2";;"2";;"até 50"
"NUI0137";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Independência I (Vilinha Independência)";"1";"1013";"URBEL - Estudo Proporcional sobre Censo 2010";"dez-14";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco de contaminação do lençol freático";"2";"-";"2";;"4";;"2";;"2";;"de 701 a 2.000"
"NUI0039";"Belo Horizonte";"Belo Horizonte";"Grupo 1";"Vila Aeroporto";"1";"158";"CADUNICO";"2020";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"Risco associado a escavações, Risco de contaminação do lençol freático, Risco inundações";"4";"1";"2";;"4";;"1";;"2";;"de 100 a 700"
