"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI4397";"Recife";"Recife";"Grupo 1";"Baixa do Jardim São Paulo";"1";"326";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"1";;"2";;"3";;"3";;"de 100 a 700"
"NUI4398";"Recife";"Recife";"Grupo 1";"Barão da Soledade";"1";"59";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"3";;"2";;"de 51 a 99"
"NUI4395";"Recife";"Recife";"Grupo 1";"Avenida Sul 1";"1";"83";"CIS/Prefeitura";"2014";"1";"manaciais";;"3";"4";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"3";;"3";;"1";;"1";;"de 51 a 99"
"NUI4396";"Recife";"Recife";"Grupo 1";"Avilan";"1";"226";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"3";;"3";;"de 100 a 700"
"NUI4401";"Recife";"Recife";"Grupo 1";"Barro";"1";"1856";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"1";;"de 701 a 2.000"
"NUI4402";"Recife";"Recife";"Grupo 1";"Barro/ Rua Manuel Salvador";"1";"113";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4399";"Recife";"Recife";"Grupo 1";"Barbalho";"1";"253";"CIS/Prefeitura";"2014";"3";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4400";"Recife";"Recife";"Grupo 1";"Barreiras";"1";"1760";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"3";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"2";;"de 701 a 2.000"
"NUI4389";"Recife";"Recife";"Grupo 1";"Asa Branca";"1";"1105";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"3";"escorregamento";"4";"2";"3";;"2";;"2";;"2";;"de 701 a 2.000"
"NUI4390";"Recife";"Recife";"Grupo 1";"Asa Branca - Torrões";"1";"359";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"3";;"2";;"3";;"1";;"de 100 a 700"
"NUI4387";"Recife";"Recife";"Grupo 1";"Arranca Toco/ Campos Novos";"1";"372";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4388";"Recife";"Recife";"Grupo 1";"Arruado";"1";"226";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI4393";"Recife";"Recife";"Grupo 1";"Avenida Cônsul Fragoso";"1";"33";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"3";;"3";;"1";;"1";;"até 50"
"NUI4394";"Recife";"Recife";"Grupo 1";"Avenida Sul";"1";"132";"CIS/Prefeitura";"2014";"1";"manaciais";;"4";"3";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"3";;"3";;"2";;"3";;"de 100 a 700"
"NUI4391";"Recife";"Recife";"Grupo 1";"Av. Pernambuco";"1";"224";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"2";;"4";"2";"2";;"1";;"3";;"3";;"de 100 a 700"
"NUI4392";"Recife";"Recife";"Grupo 1";"Avenida Central/ Jiquiá";"1";"86";"CIS/Prefeitura";"2014";"1";;;"3";"1";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"3";;"2";;"1";;"1";;"de 51 a 99"
"NUI4445";"Recife";"Recife";"Grupo 1";"Campo do Rio Uma";"1";"115";"CIS/Prefeitura";"2014";"1";;;"2";"2";"3";"2";"3";;"0";;;"3";"alagamento";"3";"2";"3";;"2";;"3";;"3";;"de 100 a 700"
"NUI4446";"Recife";"Recife";"Grupo 1";"Campo do Vila (Rata)";"1";"128";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"1";;"1";;"de 100 a 700"
"NUI4443";"Recife";"Recife";"Grupo 1";"Campo do Cacique";"1";"187";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4444";"Recife";"Recife";"Grupo 1";"Campo do Piolho";"1";"363";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"2";;"1";;"de 100 a 700"
"NUI4449";"Recife";"Recife";"Grupo 1";"Canal do Arruda";"1";"846";"CIS/Prefeitura";"2014";"1";"e 3";"70% 30%";"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"4";;"3";;"2";;"2";;"de 701 a 2.000"
"NUI4450";"Recife";"Recife";"Grupo 1";"Canal do Banorte/ Vila Maria";"1";"96";"CIS/Prefeitura";"2014";"1";;;"3";"2";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"1";;"1";;"2";;"2";;"de 51 a 99"
"NUI4447";"Recife";"Recife";"Grupo 1";"Campo Tabaiares";"1";"285";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"3";;"1";"FBDS";;"3";"alagamento";"3";"1";"3";;"3";;"3";;"3";;"de 100 a 700"
"NUI4448";"Recife";"Recife";"Grupo 1";"Canal de Campo Grande";"1";"370";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4437";"Recife";"Recife";"Grupo 1";"Cabedelo";"1";"40";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"4";;"3";;"2";;"2";;"até 50"
"NUI4438";"Recife";"Recife";"Grupo 1";"Cabocó";"1";"34";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"3";;"1";"FBDS";;"2";;"3";"1";"3";;"2";;"1";;"1";;"até 50"
"NUI4435";"Recife";"Recife";"Grupo 1";"Burity/ Vila Esperança";"1";"1727";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"3";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI4436";"Recife";"Recife";"Grupo 1";"Cabeça de Vaca";"1";"225";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"3";;"0";;;"3";"alagamento";"3";"2";"2";;"1";;"3";;"3";;"de 100 a 700"
"NUI4441";"Recife";"Recife";"Grupo 1";"Campina do Barreto";"1";"853";"CIS/Prefeitura";"2014";"1";"e 3";"95% e 5%";"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"3";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI4442";"Recife";"Recife";"Grupo 1";"Campo do Banco";"1";"780";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 701 a 2.000"
"NUI4439";"Recife";"Recife";"Grupo 1";"Caiara/ Bomba Grande";"1";"2668";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"1";;"1";;"mais que 2.000"
"NUI4440";"Recife";"Recife";"Grupo 1";"Caiara/ Rua Antero Mota";"1";"52";"CIS/Prefeitura";"2014";"1";;;"3";"2";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"3";;"2";;"2";;"2";;"de 51 a 99"
"NUI4429";"Recife";"Recife";"Grupo 1";"Brasília Teimosa";"1";"4528";"CIS/Prefeitura";"2014";"1";"e 2";"90%, 10%";"4";"3";"3";"1";"3";;"0";;;"3";"alagamento";"3";"2";"3";;"2";;"2";;"1";;"mais que 2.000"
"NUI4430";"Recife";"Recife";"Grupo 1";"Brasilit";"1";"711";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"4";;"3";;"1";;"1";;"de 701 a 2.000"
"NUI4427";"Recife";"Recife";"Grupo 1";"Borborema - Ocupação";"1";"21";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"2";;"3";"1";"4";;"3";;"3";;"3";;"até 50"
"NUI4428";"Recife";"Recife";"Grupo 1";"Brasília de Totó";"1";"1755";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"4";"2";"3";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI4433";"Recife";"Recife";"Grupo 1";"Brejo da Guabiraba";"1";"1283";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"4";"2";"3";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI4434";"Recife";"Recife";"Grupo 1";"Brejo de Beberibe";"1";"520";"CIS/Prefeitura";"2014";"1";"e 3";"70% e 30%";"4";"3";"3";"2";"1";;"0";;;"2";;"4";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4431";"Recife";"Recife";"Grupo 1";"Brega e Chique - UR 7";"1";"498";"CIS/Prefeitura";"2014";"1";;;"3";"1";"3";"2";"3";;"0";;;"2";;"3";"2";"4";;"3";;"2";;"1";;"de 100 a 700"
"NUI4432";"Recife";"Recife";"Grupo 1";"Brega e Chique/ Avenida Jockey Club";"1";"151";"CADUNICO";"2020";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"2";;"2";;"de 100 a 700"
"NUI4421";"Recife";"Recife";"Grupo 1";"Bolo de Noiva";"1";"650";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4422";"Recife";"Recife";"Grupo 1";"Bom Clima";"1";"244";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"2";;"4";"2";"1";;"2";;"3";;"3";;"de 100 a 700"
"NUI4419";"Recife";"Recife";"Grupo 1";"Bola na Rede";"1";"492";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"2";;"4";"2";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI4420";"Recife";"Recife";"Grupo 1";"Bola na Rede - Encosta";"1";"151";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"2";;"4";"2";"2";;"1";;"2";;"2";;"de 100 a 700"
"NUI4425";"Recife";"Recife";"Grupo 1";"Boqueirão";"1";"378";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4426";"Recife";"Recife";"Grupo 1";"Borborema";"1";"598";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"3";"1";"3";;"2";;"3";;"3";;"de 100 a 700"
"NUI4423";"Recife";"Recife";"Grupo 1";"Bom Jesus";"1";"22";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"3";;"1";"FBDS";;"3";"alagamento";"3";"1";"1";;"3";;"3";;"3";;"até 50"
"NUI4424";"Recife";"Recife";"Grupo 1";"Bomba do Hemetério";"1";"3239";"CIS/Prefeitura";"2014";"8";"1 e 2";"50% e 50%";"4";"3";"3";"3";"1";;"0";;;"2";;"4";"2";"3";;"2";;"1";;"1";;"mais que 2.000"
"NUI4477";"Recife";"Recife";"Grupo 1";"Coqueiral";"1";"214";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"0";;;"3";"alagamento";"3";"1";"3";;"2";;"2";;"3";;"de 100 a 700"
"NUI4478";"Recife";"Recife";"Grupo 1";"Coqueiral/ Rua Alfredo Marcondes";"1";"32";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"2";;"3";"1";"1";;"1";;"3";;"3";;"até 50"
"NUI4475";"Recife";"Recife";"Grupo 1";"Copo Sujo";"1";"27";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"1";;"1";;"3";;"3";;"até 50"
"NUI4476";"Recife";"Recife";"Grupo 1";"Coque";"1";"3832";"CIS/Prefeitura";"2014";"2";"e 1";;"4";"3";"3";"1";"3";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"2";;"2";;"mais que 2.000"
"NUI4481";"Recife";"Recife";"Grupo 1";"Corrego Bombeirense";"1";"296";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4482";"Recife";"Recife";"Grupo 1";"Corrego Central/ Cidade Operária";"1";"535";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4479";"Recife";"Recife";"Grupo 1";"Coronel Fabriciano";"1";"104";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"4";;"3";;"1";;"1";"já foi regularizada";"de 100 a 700"
"NUI4480";"Recife";"Recife";"Grupo 1";"Corrego Antonio Rodrigues";"1";"412";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4469";"Recife";"Recife";"Grupo 1";"Comunidade da Xuxa";"1";"124";"CIS/Prefeitura";"2014";"1";;;"3";"4";"3";"2";"1";;"0";;;"2";;"3";"1";"4";;"3";;"1";;"1";;"de 100 a 700"
"NUI4470";"Recife";"Recife";"Grupo 1";"Comunidade do Barco";"1";"188";"CIS/Prefeitura";"2014";"1";;;"2";"2";"3";"2";"3";;"1";"FBDS";;"3";"alagamento";"3";"2";"1";;"1";;"3";;"3";;"de 100 a 700"
"NUI4467";"Recife";"Recife";"Grupo 1";"Coloral/ Comunidade Nilo Pessanha";"1";"31";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"2";;"2";;"1";"ocupação espontânea em quadra de um loteamento regular";"até 50"
"NUI4468";"Recife";"Recife";"Grupo 1";"Comunidade da Netuno";"1";"25";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"4";;"3";;"3";;"3";;"até 50"
"NUI4473";"Recife";"Recife";"Grupo 1";"Comunidade Irmã Dorothy";"1";"286";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"1";;"1";;"3";;"3";;"de 100 a 700"
"NUI4474";"Recife";"Recife";"Grupo 1";"Comunidade Via Mangue";"1";"33";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"3";;"1";"FBDS";;"3";"alagamento";"3";"1";"1";;"1";;"3";;"3";;"até 50"
"NUI4471";"Recife";"Recife";"Grupo 1";"Comunidade do Chié";"1";"471";"CIS/Prefeitura";"2014";"1";;;"3";"2";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"2";"3";;"3";;"2";;"2";;"de 100 a 700"
"NUI4472";"Recife";"Recife";"Grupo 1";"Comunidade do Pilar";"1";"102";"CIS/Prefeitura";"2014";"1";;;"3";"3";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"4";;"3";;"3";;"3";;"de 100 a 700"
"NUI4461";"Recife";"Recife";"Grupo 1";"Chico Mendes";"1";"2237";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"4";;"3";;"2";;"2";;"mais que 2.000"
"NUI4462";"Recife";"Recife";"Grupo 1";"Chico Xavier";"1";"590";"CIS/Prefeitura";"2014";"1";;;"3";"1";"3";"3";"3";;"0";;;"3";"alagamento";"3";"2";"2";;"2";;"3";;"2";;"de 100 a 700"
"NUI4459";"Recife";"Recife";"Grupo 1";"Chamego";"1";"94";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"3";;"2";;"1";;"1";;"de 51 a 99"
"NUI4460";"Recife";"Recife";"Grupo 1";"Chão de Estrelas";"1";"1243";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"3";;"2";;"2";;"1";;"de 701 a 2.000"
"NUI4465";"Recife";"Recife";"Grupo 1";"Coelhos 1/ Área de Consolidação";"1";"597";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"3";;"1";"FBDS";;"3";"alagamento";"3";"1";"5";;"2";;"3";;"3";;"de 100 a 700"
"NUI4466";"Recife";"Recife";"Grupo 1";"Coelhos 2/ PROMORAR";"1";"527";"CADUNICO";"2020";"1";"e 2";"70%. 30%";"4";"3";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4463";"Recife";"Recife";"Grupo 1";"Chié";"1";"817";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"3";;"2";;"2";;"1";;"de 701 a 2.000"
"NUI4464";"Recife";"Recife";"Grupo 1";"Cidade Operária";"1";"2300";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"4";"2";"3";;"2";;"3";;"3";;"mais que 2.000"
"NUI4453";"Recife";"Recife";"Grupo 1";"Cara e Coroa/ Dois Unidos";"1";"402";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"4";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4454";"Recife";"Recife";"Grupo 1";"Caranguejo";"1";"370";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"3";;"0";;;"3";"alagamento";"3";"1";"4";;"3";;"2";;"2";;"de 100 a 700"
"NUI4451";"Recife";"Recife";"Grupo 1";"Capilé";"1";"551";"CIS/Prefeitura";"2014";"1";"e3";"70% 30%";"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI4452";"Recife";"Recife";"Grupo 1";"Capuá";"1";"624";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"4";;"3";;"2";;"1";;"de 100 a 700"
"NUI4457";"Recife";"Recife";"Grupo 1";"Cavaleiro/ Coqueiral";"1";"2125";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"4";"2";"3";;"2";;"2";;"2";;"mais que 2.000"
"NUI4458";"Recife";"Recife";"Grupo 1";"Chagas Ferreira";"1";"608";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI4455";"Recife";"Recife";"Grupo 1";"Carligeiro";"1";"264";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4456";"Recife";"Recife";"Grupo 1";"Carneirinho";"1";"21";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"4";;"3";;"2";;"2";;"até 50"
"NUI4011";"Recife";"Itapissuma";"Grupo 3";"Beira Mangue";"1";"34";"Censo IBGE";"2010";"1";;;"4";"2";"2";"2";"3";;"1";"FBDS";;"3";"Alagamento";"1";"-";"4";;"4";;"3";;"3";;"até 50"
"NUI4012";"Recife";"Itapissuma";"Grupo 3";"Vila dos Pescadores do Bairro do Espinheiro";"1";"11";"Censo IBGE";"2010";"1";;;"3";"2";"2";"2";"3";;"1";"FBDS";;"3";"Alagamento";"1";"-";"4";;"4";;"3";;"3";;"até 50"
"NUI4009";"Recife";"Itapissuma";"Grupo 3";"Novacap";"1";"83";"Censo IBGE";"2010";"2";;;"4";"2";"1";"2";"3";;"1";"FBDS";;"1";;"1";"-";"2";;"2";;"2";;"2";;"de 51 a 99"
"NUI4010";"Recife";"Itapissuma";"Grupo 3";"Navesul";"1";"9";"Censo IBGE";"2010";"1";;;"4";"3";"2";"2";"3";;"1";"IPEA";"imagem de satélite";"3";"Alagamento";"1";"-";"2";;"4";;"1";;"2";;"até 50"
"NUI4020";"Recife";"Itapissuma";"Grupo 3";"Novo Botafogo";"1";"77";"Censo IBGE";"2010";"2";;;"4";"2";"1";"2";"3";;"1";"FBDS";;"2";;"1";"-";"2";;"2";;"1";;"3";;"de 51 a 99"
"NUI4015";"Recife";"Itapissuma";"Grupo 3";"Ocupação Rei do Gado";"1";"15";"Censo IBGE";"2010";"1";;;"4";"2";"2";"2";"3";;"1";"FBDS";;"2";;"1";"-";"2";;"3";;"2";;"3";;"até 50"
"NUI4013";"Recife";"Itapissuma";"Grupo 3";"Loteamento Nova Itapissuma";"1";"19";"Censo IBGE";"2010";"2";"e 1";"1(10%) 2(90%)";"3";"2";"1";"1";"3";;"0";;;"2";;"1";"-";"3";;"3";;"2";;"3";;"até 50"
"NUI4014";"Recife";"Itapissuma";"Grupo 3";"Distrito de Botafogo";"1";"820";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"3";;"1";"FBDS";;"2";;"1";"-";"2";;"2";;"1";;"2";;"de 701 a 2.000"
"NUI3960";"Recife";"Ilha de Itamaracá";"Grupo 3";"Bode e Nova Descoberta";"1";"57";"CADUNICO";"2020";"2";;;"4";"3";"3";"4";"3";;"1";"FBDS";;"1";;"1";"-";"2";;"1";;"1";;"2";;"de 51 a 99"
"NUI4004";"Recife";"Itambé";"Grupo 3";"Novo Itambé 1";"1";"390";"Prefeitura";"dez-20";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"1";"-";"2";;"3";;"1";;"3";;"de 100 a 700"
"NUI3958";"Recife";"Ilha de Itamaracá";"Grupo 3";"Comunidade do Requebra";"1";"17";"Censo IBGE";"2010";"1";;;"3";"2";"1";"4";"3";;"0";;;"1";;"1";"-";"3";;"3";;"2";;"3";;"até 50"
"NUI3959";"Recife";"Ilha de Itamaracá";"Grupo 3";"Chié e Salinas";"1";"41";"CADUNICO";"2020";"1";;;"4";"2";"1";"4";"3";;"0";;;"1";;"1";"-";"3";;"3";;"2";;"3";;"até 50"
"NUI4007";"Recife";"Itambé";"Grupo 3";"Loteamento Pangauá";"1";"102";"Prefeitura";"dez-20";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"1";"-";"2";;"3";;"1";;"3";;"de 100 a 700"
"NUI4008";"Recife";"Itapissuma";"Grupo 3";"Área da Várzea";"1";"86";"Censo IBGE";"2010";"1";;;"4";"3";"3";"2";"3";;"1";"IPEA";"imagem de satélite";"3";"Alagamento";"1";"-";"2";;"2";;"1";;"3";;"de 51 a 99"
"NUI4005";"Recife";"Itambé";"Grupo 3";"Novo Itambé 2";"1";"240";"Prefeitura";"dez-20";"1";;;"4";"3";"2";"1";"1";;"0";;;"2";;"1";"-";"2";;"3";;"1";;"3";;"de 100 a 700"
"NUI4006";"Recife";"Itambé";"Grupo 3";"Loteamento Figueiredo / Salgadeira";"1";"21";"CADUNICO";"2020";"2";;;"5";"3";"2";"2";"1";;"0";;;"1";;"1";"-";"5";"sem informação";"5";"sem informação";"4";"sem informação";"4";"sem informação";"até 50"
"NUI3952";"Recife";"Ilha de Itamaracá";"Grupo 3";"Alto do Céu Azul";"1";"21";"Censo IBGE";"2010";"1";;;"4";"3";"2";"4";"3";;"0";;;"1";;"1";"-";"3";;"3";;"1";;"3";;"até 50"
"NUI3953";"Recife";"Ilha de Itamaracá";"Grupo 3";"A Bica";"1";"47";"Censo IBGE";"2010";"2";;;"4";"2";"2";"4";"3";;"0";;;"1";;"1";"-";"3";;"1";;"2";;"3";;"até 50"
"NUI3950";"Recife";"Ilha de Itamaracá";"Grupo 3";"Rua do Sapo";"1";"1";"Censo IBGE";"2010";"1";;;"4";"3";"2";"4";"3";;"0";;;"1";;"1";"-";"2";;"2";;"1";;"3";;"até 50"
"NUI3951";"Recife";"Ilha de Itamaracá";"Grupo 3";"Oitizeiro";"1";"49";"CADUNICO";"2020";"1";;;"4";"2";"3";"4";"3";;"0";;;"3";"Área com encosta erodindo";"1";"-";"3";;"3";;"1";;"3";;"até 50"
"NUI3956";"Recife";"Ilha de Itamaracá";"Grupo 3";"Rio Ambar";"1";"80";"CADUNICO";"2020";"2";;;"4";"2";"2";"4";"3";;"1";"IPEA";"imagem de satélite";"1";;"1";"-";"3";;"3";;"2";;"3";;"de 51 a 99"
"NUI3957";"Recife";"Ilha de Itamaracá";"Grupo 3";"Comunidade do Cazumbá";"1";"46";"Censo IBGE";"2010";"1";;;"3";"2";"3";"4";"3";;"0";;;"1";;"1";"-";"3";;"3";;"3";;"3";;"até 50"
"NUI3954";"Recife";"Ilha de Itamaracá";"Grupo 3";"Pôr do Sol";"1";"16";"CADUNICO";"2020";"1";;;"4";"2";"1";"4";"3";;"0";;;"1";;"1";"-";"3";;"2";;"2";;"3";;"até 50"
"NUI3955";"Recife";"Ilha de Itamaracá";"Grupo 3";"Renascer III";"1";"411";"CADUNICO";"2020";"2";;;"4";"3";"3";"4";"3";;"1";"FBDS";;"1";;"1";"-";"3";;"3";;"2";;"3";;"de 100 a 700"
"NUI3990";"Recife";"Ipojuca";"Grupo 3";"Engenho Santa Rosa";"1";"75";"Censo IBGE";"2010";"1";;;"5";"2";"1";"2";"1";;"0";;;"1";;"4";"1";"2";;"2";;"2";;"4";;"de 51 a 99"
"NUI3991";"Recife";"Ipojuca";"Grupo 3";"Enseada de Serrambi";"1";"104";"Censo IBGE";"2010";"2";;;"3";"1";"1";"2";"3";;"1";"IPEA";"imagem de satélite";"1";;"3";"1";"4";;"4";;"2";;"3";;"de 100 a 700"
"NUI3963";"Recife";"Ipojuca";"Grupo 3";"Engenho Fortaleza";"1";"248";"Censo IBGE";"2010";"4";;;"5";"2";"1";"2";"1";;"1";"FBDS";;"1";;"4";"1";"3";"-";"3";"-";"4";;"4";"NUI indicado no relatório final do Plano de Regularização Fundiária do Município de Ipojuca, porém tem características rurais (lotem muito grandes e ocupação dispersa).";"de 100 a 700"
"NUI3999";"Recife";"Ipojuca";"Grupo 3";"Francisco Alves";"1";"122";"Censo IBGE";"2010";"2";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"1";;"4";"1";"1";;"2";;"1";;"1";;"de 100 a 700"
